instant,dteday,season,temp,atemp,hum
3315,23-05-11,2,0.56,0.5303,0.88
3316,23-05-11,2,0.56,0.5303,0.88
3317,23-05-11,2,0.56,0.5303,0.88
3318,23-05-11,2,0.54,0.5152,0.94
3319,23-05-11,2,0.54,0.5152,0.94
3320,23-05-11,2,0.54,0.5152,0.94
3321,23-05-11,2,0.54,0.5152,1
3322,23-05-11,2,0.56,0.5303,0.94
3323,23-05-11,2,0.6,0.5455,0.88
3324,23-05-11,2,0.6,0.5455,0.88
3325,23-05-11,2,0.66,0.6212,0.74
3326,23-05-11,2,0.68,0.6364,0.69
3327,23-05-11,2,0.68,0.6364,0.69
3328,23-05-11,2,0.74,0.6818,0.58
3329,23-05-11,2,0.72,0.6818,0.62
3330,23-05-11,2,0.72,0.6818,0.62
3331,23-05-11,2,0.72,0.6818,0.62
3332,23-05-11,2,0.72,0.6818,0.7
3333,23-05-11,2,0.7,0.6667,0.74
3334,23-05-11,2,0.7,0.6667,0.74
3335,23-05-11,2,0.64,0.5758,0.83
3336,23-05-11,2,0.64,0.5758,0.89
3337,23-05-11,2,0.62,0.5455,0.94
3338,23-05-11,2,0.62,0.5606,0.88
3339,24-05-11,2,0.6,0.5152,0.94
3340,24-05-11,2,0.6,0.5152,0.94
3341,24-05-11,2,0.6,0.5152,0.94
3342,24-05-11,2,0.58,0.5455,0.94
3343,24-05-11,2,0.6,0.5455,0.88
3344,24-05-11,2,0.58,0.5455,0.94
3345,24-05-11,2,0.58,0.5455,0.94
3346,24-05-11,2,0.64,0.5909,0.78
3347,24-05-11,2,0.62,0.5758,0.83
3348,24-05-11,2,0.64,0.6061,0.73
3349,24-05-11,2,0.7,0.6515,0.61
3350,24-05-11,2,0.74,0.6667,0.51
3351,24-05-11,2,0.76,0.6818,0.45
3352,24-05-11,2,0.78,0.697,0.46
3353,24-05-11,2,0.78,0.697,0.46
3354,24-05-11,2,0.74,0.6818,0.55
3355,24-05-11,2,0.66,0.6212,0.69
3356,24-05-11,2,0.7,0.6515,0.61
3357,24-05-11,2,0.7,0.6515,0.7
3358,24-05-11,2,0.66,0.6212,0.74
3359,24-05-11,2,0.66,0.6212,0.74
3360,24-05-11,2,0.64,0.5909,0.78
3361,24-05-11,2,0.62,0.5606,0.88
3362,24-05-11,2,0.66,0.6212,0.74
3363,25-05-11,2,0.6,0.5606,0.83
3364,25-05-11,2,0.58,0.5455,0.83
3365,25-05-11,2,0.56,0.5303,0.94
3366,25-05-11,2,0.54,0.5152,1
3367,25-05-11,2,0.54,0.5152,1
3368,25-05-11,2,0.56,0.5303,0.88
3369,25-05-11,2,0.56,0.5303,0.94
3370,25-05-11,2,0.62,0.5909,0.73
3371,25-05-11,2,0.64,0.6061,0.69
3372,25-05-11,2,0.68,0.6364,0.65
3373,25-05-11,2,0.7,0.6515,0.61
3374,25-05-11,2,0.74,0.6667,0.51
3375,25-05-11,2,0.74,0.6818,0.55
3376,25-05-11,2,0.74,0.6818,0.55
3377,25-05-11,2,0.74,0.6818,0.55
3378,25-05-11,2,0.76,0.697,0.52
3379,25-05-11,2,0.74,0.6667,0.51
3380,25-05-11,2,0.74,0.6667,0.51
3381,25-05-11,2,0.72,0.6667,0.58
3382,25-05-11,2,0.7,0.6515,0.61
3383,25-05-11,2,0.7,0.6515,0.61
3384,25-05-11,2,0.66,0.6212,0.69
3385,25-05-11,2,0.66,0.6212,0.69
3386,25-05-11,2,0.64,0.6061,0.73
3387,26-05-11,2,0.64,0.6061,0.73
3388,26-05-11,2,0.64,0.6061,0.73
3389,26-05-11,2,0.62,0.5758,0.83
3390,26-05-11,2,0.6,0.5455,0.88
3391,26-05-11,2,0.6,0.5455,0.88
3392,26-05-11,2,0.6,0.5455,0.88
3393,26-05-11,2,0.6,0.5,1
3394,26-05-11,2,0.62,0.5455,0.94
3395,26-05-11,2,0.66,0.6061,0.83
3396,26-05-11,2,0.72,0.6818,0.7
3397,26-05-11,2,0.7,0.6667,0.74
3398,26-05-11,2,0.74,0.697,0.66
3399,26-05-11,2,0.78,0.7424,0.59
3400,26-05-11,2,0.82,0.7727,0.52
3401,26-05-11,2,0.82,0.7727,0.52
3402,26-05-11,2,0.82,0.7576,0.46
3403,26-05-11,2,0.8,0.7424,0.49
3404,26-05-11,2,0.8,0.7273,0.46
3405,26-05-11,2,0.8,0.7273,0.46
3406,26-05-11,2,0.78,0.697,0.46
3407,26-05-11,2,0.72,0.6667,0.58
3408,26-05-11,2,0.72,0.6818,0.62
3409,26-05-11,2,0.7,0.6515,0.65
3410,26-05-11,2,0.7,0.6515,0.65
3411,27-05-11,2,0.68,0.6364,0.69
3412,27-05-11,2,0.7,0.6515,0.58
3413,27-05-11,2,0.68,0.6364,0.61
3414,27-05-11,2,0.66,0.6212,0.65
3415,27-05-11,2,0.64,0.6061,0.69
3416,27-05-11,2,0.64,0.6061,0.65
3417,27-05-11,2,0.64,0.6061,0.69
3418,27-05-11,2,0.64,0.6061,0.73
3419,27-05-11,2,0.66,0.6212,0.74
3420,27-05-11,2,0.7,0.6515,0.65
3421,27-05-11,2,0.72,0.6667,0.54
3422,27-05-11,2,0.74,0.6818,0.55
3423,27-05-11,2,0.76,0.697,0.55
3424,27-05-11,2,0.74,0.6818,0.58
3425,27-05-11,2,0.76,0.697,0.55
3426,27-05-11,2,0.78,0.7121,0.49
3427,27-05-11,2,0.76,0.697,0.55
3428,27-05-11,2,0.74,0.6818,0.58
3429,27-05-11,2,0.72,0.6818,0.62
3430,27-05-11,2,0.6,0.5758,0.78
3431,27-05-11,2,0.62,0.5909,0.73
3432,27-05-11,2,0.6,0.5606,0.83
3433,27-05-11,2,0.6,0.5758,0.78
3434,27-05-11,2,0.58,0.5455,0.88
3435,28-05-11,2,0.58,0.5455,0.88
3436,28-05-11,2,0.58,0.5455,0.88
3437,28-05-11,2,0.56,0.5303,0.94
3438,28-05-11,2,0.56,0.5303,0.88
3439,28-05-11,2,0.56,0.5303,0.88
3440,28-05-11,2,0.56,0.5303,0.88
3441,28-05-11,2,0.58,0.5455,0.83
3442,28-05-11,2,0.6,0.5606,0.83
3443,28-05-11,2,0.62,0.5909,0.78
3444,28-05-11,2,0.64,0.6061,0.73
3445,28-05-11,2,0.7,0.6515,0.65
3446,28-05-11,2,0.7,0.6515,0.65
3447,28-05-11,2,0.72,0.6667,0.58
3448,28-05-11,2,0.72,0.6818,0.62
3449,28-05-11,2,0.74,0.6818,0.58
3450,28-05-11,2,0.74,0.6818,0.55
3451,28-05-11,2,0.76,0.697,0.55
3452,28-05-11,2,0.74,0.6818,0.55
3453,28-05-11,2,0.72,0.6818,0.62
3454,28-05-11,2,0.7,0.6515,0.65
3455,28-05-11,2,0.7,0.6515,0.65
3456,28-05-11,2,0.66,0.6212,0.74
3457,28-05-11,2,0.66,0.6061,0.78
3458,28-05-11,2,0.64,0.5758,0.83
3459,29-05-11,2,0.64,0.5758,0.83
3460,29-05-11,2,0.62,0.5606,0.88
3461,29-05-11,2,0.62,0.5606,0.88
3462,29-05-11,2,0.62,0.5606,0.88
3463,29-05-11,2,0.6,0.5455,0.88
3464,29-05-11,2,0.6,0.5152,0.94
3465,29-05-11,2,0.62,0.5606,0.88
3466,29-05-11,2,0.62,0.5606,0.88
3467,29-05-11,2,0.62,0.5606,0.88
3468,29-05-11,2,0.62,0.5455,0.94
3469,29-05-11,2,0.66,0.6061,0.83
3470,29-05-11,2,0.66,0.6061,0.83
3471,29-05-11,2,0.7,0.6667,0.74
3472,29-05-11,2,0.72,0.6818,0.7
3473,29-05-11,2,0.74,0.697,0.7
3474,29-05-11,2,0.74,0.697,0.7
3475,29-05-11,2,0.74,0.697,0.7
3476,29-05-11,2,0.74,0.697,0.7
3477,29-05-11,2,0.72,0.697,0.74
3478,29-05-11,2,0.72,0.697,0.74
3479,29-05-11,2,0.7,0.6667,0.79
3480,29-05-11,2,0.68,0.6364,0.83
3481,29-05-11,2,0.66,0.5909,0.89
3482,29-05-11,2,0.66,0.5909,0.89
3483,30-05-11,2,0.64,0.5606,0.94
3484,30-05-11,2,0.64,0.5606,0.94
3485,30-05-11,2,0.64,0.5606,0.94
3486,30-05-11,2,0.64,0.5606,0.94
3487,30-05-11,2,0.62,0.5455,0.94
3488,30-05-11,2,0.62,0.5455,0.94
3489,30-05-11,2,0.64,0.5606,0.94
3490,30-05-11,2,0.64,0.5606,0.94
3491,30-05-11,2,0.66,0.5909,0.89
3492,30-05-11,2,0.72,0.697,0.74
3493,30-05-11,2,0.8,0.7576,0.55
3494,30-05-11,2,0.82,0.7727,0.52
3495,30-05-11,2,0.86,0.803,0.47
3496,30-05-11,2,0.86,0.7879,0.44
3497,30-05-11,2,0.88,0.803,0.39
3498,30-05-11,2,0.88,0.803,0.39
3499,30-05-11,2,0.88,0.7879,0.37
3500,30-05-11,2,0.86,0.7879,0.41
3501,30-05-11,2,0.86,0.7879,0.41
3502,30-05-11,2,0.52,0.5,0.48
3503,30-05-11,2,0.76,0.7121,0.58
3504,30-05-11,2,0.74,0.697,0.7
3505,30-05-11,2,0.72,0.697,0.74
3506,30-05-11,2,0.7,0.6667,0.84
3507,31-05-11,2,0.7,0.6667,0.79
3508,31-05-11,2,0.68,0.6364,0.89
3509,31-05-11,2,0.66,0.5909,0.94
3510,31-05-11,2,0.64,0.5606,0.94
3511,31-05-11,2,0.66,0.6061,0.83
3512,31-05-11,2,0.66,0.6061,0.83
3513,31-05-11,2,0.68,0.6364,0.79
3514,31-05-11,2,0.74,0.697,0.66
3515,31-05-11,2,0.78,0.7424,0.59
3516,31-05-11,2,0.8,0.7576,0.55
3517,31-05-11,2,0.82,0.7879,0.56
3518,31-05-11,2,0.86,0.803,0.47
3519,31-05-11,2,0.86,0.803,0.47
3520,31-05-11,2,0.9,0.8333,0.39
3521,31-05-11,2,0.9,0.8182,0.37
3522,31-05-11,2,0.9,0.8182,0.37
3523,31-05-11,2,0.9,0.8333,0.39
3524,31-05-11,2,0.84,0.803,0.53
3525,31-05-11,2,0.84,0.803,0.53
3526,31-05-11,2,0.78,0.7424,0.62
3527,31-05-11,2,0.78,0.7424,0.62
3528,31-05-11,2,0.76,0.7273,0.66
3529,31-05-11,2,0.74,0.697,0.7
3530,31-05-11,2,0.72,0.697,0.79
3531,01-06-11,2,0.7,0.6667,0.79
3532,01-06-11,2,0.7,0.6667,0.84
3533,01-06-11,2,0.7,0.6667,0.79
3534,01-06-11,2,0.68,0.6364,0.89
3535,01-06-11,2,0.68,0.6364,0.89
3536,01-06-11,2,0.66,0.5909,0.89
3537,01-06-11,2,0.68,0.6364,0.89
3538,01-06-11,2,0.7,0.6667,0.79
3539,01-06-11,2,0.72,0.697,0.79
3540,01-06-11,2,0.74,0.7121,0.74
3541,01-06-11,2,0.76,0.7424,0.75
3542,01-06-11,2,0.82,0.803,0.59
3543,01-06-11,2,0.86,0.8333,0.53
3544,01-06-11,2,0.9,0.8182,0.37
3545,01-06-11,2,0.9,0.8182,0.37
3546,01-06-11,2,0.9,0.8333,0.39
3547,01-06-11,2,0.86,0.803,0.47
3548,01-06-11,2,0.86,0.803,0.47
3549,01-06-11,2,0.82,0.7879,0.56
3550,01-06-11,2,0.74,0.7121,0.79
3551,01-06-11,2,0.74,0.7121,0.79
3552,01-06-11,2,0.74,0.697,0.7
3553,01-06-11,2,0.74,0.697,0.66
3554,01-06-11,2,0.74,0.6667,0.51
3555,02-06-11,2,0.74,0.6515,0.4
3556,02-06-11,2,0.72,0.6515,0.38
3557,02-06-11,2,0.7,0.6364,0.39
3558,02-06-11,2,0.66,0.6212,0.44
3559,02-06-11,2,0.66,0.6212,0.41
3560,02-06-11,2,0.66,0.6212,0.39
3561,02-06-11,2,0.66,0.6212,0.39
3562,02-06-11,2,0.7,0.6364,0.34
3563,02-06-11,2,0.7,0.6364,0.32
3564,02-06-11,2,0.72,0.6364,0.26
3565,02-06-11,2,0.72,0.6515,0.28
3566,02-06-11,2,0.74,0.6515,0.28
3567,02-06-11,2,0.76,0.6667,0.25
3568,02-06-11,2,0.8,0.6818,0.24
3569,02-06-11,2,0.78,0.6667,0.24
3570,02-06-11,2,0.8,0.6818,0.21
3571,02-06-11,2,0.8,0.6818,0.22
3572,02-06-11,2,0.76,0.6515,0.2
3573,02-06-11,2,0.74,0.6515,0.22
3574,02-06-11,2,0.72,0.6364,0.23
3575,02-06-11,2,0.7,0.6364,0.24
3576,02-06-11,2,0.66,0.6212,0.31
3577,02-06-11,2,0.64,0.6212,0.33
3578,02-06-11,2,0.62,0.6212,0.35
3579,03-06-11,2,0.62,0.6212,0.38
3580,03-06-11,2,0.6,0.6212,0.38
3581,03-06-11,2,0.56,0.5303,0.43
3582,03-06-11,2,0.54,0.5152,0.49
3583,03-06-11,2,0.52,0.5,0.48
3584,03-06-11,2,0.52,0.5,0.48
3585,03-06-11,2,0.54,0.5152,0.45
3586,03-06-11,2,0.54,0.5152,0.45
3587,03-06-11,2,0.56,0.5303,0.43
3588,03-06-11,2,0.58,0.5455,0.4
3589,03-06-11,2,0.62,0.6212,0.33
3590,03-06-11,2,0.64,0.6212,0.31
3591,03-06-11,2,0.66,0.6212,0.27
3592,03-06-11,2,0.68,0.6212,0.26
3593,03-06-11,2,0.7,0.6364,0.28
3594,03-06-11,2,0.7,0.6364,0.28
3595,03-06-11,2,0.72,0.6364,0.26
3596,03-06-11,2,0.72,0.6364,0.25
3597,03-06-11,2,0.7,0.6364,0.24
3598,03-06-11,2,0.68,0.6212,0.26
3599,03-06-11,2,0.64,0.6212,0.29
3600,03-06-11,2,0.64,0.6212,0.29
3601,03-06-11,2,0.62,0.6212,0.35
3602,03-06-11,2,0.58,0.5455,0.46
3603,04-06-11,2,0.56,0.5303,0.52
3604,04-06-11,2,0.54,0.5152,0.64
3605,04-06-11,2,0.54,0.5152,0.56
3606,04-06-11,2,0.52,0.5,0.59
3607,04-06-11,2,0.52,0.5,0.59
3608,04-06-11,2,0.5,0.4848,0.64
3609,04-06-11,2,0.54,0.5152,0.6
3610,04-06-11,2,0.56,0.5303,0.56
3611,04-06-11,2,0.6,0.6212,0.46
3612,04-06-11,2,0.62,0.6212,0.43
3613,04-06-11,2,0.64,0.6212,0.38
3614,04-06-11,2,0.66,0.6212,0.36
3615,04-06-11,2,0.7,0.6364,0.32
3616,04-06-11,2,0.74,0.6515,0.28
3617,04-06-11,2,0.74,0.6515,0.33
3618,04-06-11,2,0.74,0.6515,0.27
3619,04-06-11,2,0.72,0.6515,0.3
3620,04-06-11,2,0.72,0.6515,0.34
3621,04-06-11,2,0.74,0.6515,0.3
3622,04-06-11,2,0.7,0.6364,0.39
3623,04-06-11,2,0.7,0.6515,0.48
3624,04-06-11,2,0.66,0.6212,0.47
3625,04-06-11,2,0.64,0.6212,0.57
3626,04-06-11,2,0.64,0.6212,0.57
3627,05-06-11,2,0.64,0.6212,0.57
3628,05-06-11,2,0.64,0.6212,0.61
3629,05-06-11,2,0.64,0.6212,0.61
3630,05-06-11,2,0.62,0.6061,0.65
3631,05-06-11,2,0.62,0.6061,0.65
3632,05-06-11,2,0.62,0.6061,0.61
3633,05-06-11,2,0.62,0.6061,0.61
3634,05-06-11,2,0.6,0.5909,0.73
3635,05-06-11,2,0.6,0.5909,0.73
3636,05-06-11,2,0.6,0.5758,0.78
3637,05-06-11,2,0.62,0.5909,0.73
3638,05-06-11,2,0.64,0.6061,0.69
3639,05-06-11,2,0.64,0.6061,0.69
3640,05-06-11,2,0.66,0.6212,0.65
3641,05-06-11,2,0.7,0.6515,0.58
3642,05-06-11,2,0.7,0.6515,0.54
3643,05-06-11,2,0.72,0.6667,0.51
3644,05-06-11,2,0.74,0.6667,0.51
3645,05-06-11,2,0.7,0.6515,0.58
3646,05-06-11,2,0.68,0.6364,0.65
3647,05-06-11,2,0.66,0.6212,0.69
3648,05-06-11,2,0.64,0.6061,0.73
3649,05-06-11,2,0.64,0.5909,0.78
3650,05-06-11,2,0.62,0.5909,0.78
3651,06-06-11,2,0.62,0.5909,0.78
3652,06-06-11,2,0.6,0.5606,0.83
3653,06-06-11,2,0.58,0.5455,0.88
3654,06-06-11,2,0.58,0.5455,0.88
3655,06-06-11,2,0.56,0.5303,0.94
3656,06-06-11,2,0.56,0.5303,0.88
3657,06-06-11,2,0.58,0.5455,0.88
3658,06-06-11,2,0.62,0.5909,0.78
3659,06-06-11,2,0.64,0.6061,0.73
3660,06-06-11,2,0.7,0.6515,0.58
3661,06-06-11,2,0.72,0.6667,0.51
3662,06-06-11,2,0.74,0.6667,0.42
3663,06-06-11,2,0.76,0.6667,0.37
3664,06-06-11,2,0.78,0.6818,0.35
3665,06-06-11,2,0.78,0.6818,0.31
3666,06-06-11,2,0.8,0.697,0.29
3667,06-06-11,2,0.76,0.6667,0.33
3668,06-06-11,2,0.78,0.6818,0.33
3669,06-06-11,2,0.76,0.6667,0.31
3670,06-06-11,2,0.72,0.6667,0.54
3671,06-06-11,2,0.68,0.6364,0.61
3672,06-06-11,2,0.66,0.6212,0.57
3673,06-06-11,2,0.66,0.6212,0.61
3674,06-06-11,2,0.64,0.6061,0.69
3675,07-06-11,2,0.64,0.6061,0.65
3676,07-06-11,2,0.62,0.6061,0.69
3677,07-06-11,2,0.6,0.5909,0.73
3678,07-06-11,2,0.6,0.5909,0.73
3679,07-06-11,2,0.58,0.5455,0.83
3680,07-06-11,2,0.58,0.5455,0.88
3681,07-06-11,2,0.6,0.5758,0.78
3682,07-06-11,2,0.64,0.6061,0.69
3683,07-06-11,2,0.68,0.6364,0.61
3684,07-06-11,2,0.72,0.6667,0.58
3685,07-06-11,2,0.76,0.6818,0.48
3686,07-06-11,2,0.76,0.697,0.52
3687,07-06-11,2,0.8,0.7273,0.46
3688,07-06-11,2,0.8,0.7273,0.43
3689,07-06-11,2,0.8,0.7273,0.43
3690,07-06-11,2,0.82,0.7424,0.41
3691,07-06-11,2,0.8,0.7121,0.38
3692,07-06-11,2,0.8,0.7273,0.43
3693,07-06-11,2,0.78,0.697,0.46
3694,07-06-11,2,0.76,0.6818,0.48
3695,07-06-11,2,0.74,0.6818,0.56
3696,07-06-11,2,0.72,0.6818,0.7
3697,07-06-11,2,0.7,0.6515,0.65
3698,07-06-11,2,0.68,0.6364,0.79
3699,08-06-11,2,0.66,0.5909,0.89
3700,08-06-11,2,0.66,0.6061,0.78
3701,08-06-11,2,0.64,0.5758,0.89
3702,08-06-11,2,0.64,0.5758,0.89
3703,08-06-11,2,0.62,0.5758,0.83
3704,08-06-11,2,0.62,0.5606,0.88
3705,08-06-11,2,0.64,0.5758,0.89
3706,08-06-11,2,0.66,0.6212,0.74
3707,08-06-11,2,0.76,0.7121,0.58
3708,08-06-11,2,0.76,0.7121,0.58
3709,08-06-11,2,0.82,0.7424,0.43
3710,08-06-11,2,0.84,0.7576,0.41
3711,08-06-11,2,0.88,0.8182,0.42
3712,08-06-11,2,0.9,0.8485,0.42
3713,08-06-11,2,0.92,0.8788,0.4
3714,08-06-11,2,0.92,0.8788,0.4
3715,08-06-11,2,0.92,0.8788,0.4
3716,08-06-11,2,0.92,0.8485,0.35
3717,08-06-11,2,0.9,0.8182,0.37
3718,08-06-11,2,0.82,0.803,0.59
3719,08-06-11,2,0.8,0.7879,0.63
3720,08-06-11,2,0.8,0.803,0.66
3721,08-06-11,2,0.76,0.7424,0.75
3722,08-06-11,2,0.76,0.7424,0.75
3723,09-06-11,2,0.74,0.7121,0.79
3724,09-06-11,2,0.74,0.7121,0.79
3725,09-06-11,2,0.72,0.7121,0.84
3726,09-06-11,2,0.72,0.7121,0.84
3727,09-06-11,2,0.72,0.697,0.79
3728,09-06-11,2,0.7,0.6667,0.84
3729,09-06-11,2,0.72,0.7121,0.84
3730,09-06-11,2,0.72,0.697,0.79
3731,09-06-11,2,0.76,0.7273,0.7
3732,09-06-11,2,0.84,0.7879,0.49
3733,09-06-11,2,0.86,0.8182,0.5
3734,09-06-11,2,0.9,0.8485,0.42
3735,09-06-11,2,0.92,0.8485,0.35
3736,09-06-11,2,0.9,0.8182,0.37
3737,09-06-11,2,0.92,0.8788,0.4
3738,09-06-11,2,0.94,0.8333,0.31
3739,09-06-11,2,0.92,0.8333,0.33
3740,09-06-11,2,0.9,0.8182,0.37
3741,09-06-11,2,0.88,0.803,0.39
3742,09-06-11,2,0.84,0.7424,0.39
3743,09-06-11,2,0.8,0.7273,0.43
3744,09-06-11,2,0.76,0.697,0.52
3745,09-06-11,2,0.74,0.6818,0.58
3746,09-06-11,2,0.74,0.697,0.57
3747,10-06-11,2,0.7,0.6515,0.65
3748,10-06-11,2,0.7,0.6515,0.65
3749,10-06-11,2,0.68,0.6364,0.69
3750,10-06-11,2,0.68,0.6364,0.69
3751,10-06-11,2,0.66,0.6061,0.78
3752,10-06-11,2,0.66,0.6061,0.78
3753,10-06-11,2,0.66,0.6061,0.78
3754,10-06-11,2,0.72,0.6818,0.66
3755,10-06-11,2,0.74,0.6818,0.58
3756,10-06-11,2,0.76,0.697,0.55
3757,10-06-11,2,0.78,0.7121,0.52
3758,10-06-11,2,0.82,0.7576,0.46
3759,10-06-11,2,0.84,0.7576,0.44
3760,10-06-11,2,0.84,0.7576,0.44
3761,10-06-11,2,0.86,0.7727,0.39
3762,10-06-11,2,0.84,0.7576,0.44
3763,10-06-11,2,0.82,0.7879,0.56
3764,10-06-11,2,0.82,0.7727,0.52
3765,10-06-11,2,0.8,0.7727,0.59
3766,10-06-11,2,0.78,0.7424,0.59
3767,10-06-11,2,0.76,0.7121,0.62
3768,10-06-11,2,0.76,0.7273,0.66
3769,10-06-11,2,0.72,0.697,0.74
3770,10-06-11,2,0.72,0.697,0.74
3771,11-06-11,2,0.7,0.6667,0.79
3772,11-06-11,2,0.7,0.6667,0.79
3773,11-06-11,2,0.7,0.6667,0.79
3774,11-06-11,2,0.68,0.6364,0.83
3775,11-06-11,2,0.68,0.6364,0.79
3776,11-06-11,2,0.68,0.6364,0.74
3777,11-06-11,2,0.7,0.6515,0.61
3778,11-06-11,2,0.72,0.6667,0.58
3779,11-06-11,2,0.74,0.6818,0.58
3780,11-06-11,2,0.74,0.6818,0.62
3781,11-06-11,2,0.74,0.6818,0.58
3782,11-06-11,2,0.76,0.7121,0.62
3783,11-06-11,2,0.8,0.7576,0.55
3784,11-06-11,2,0.8,0.7576,0.55
3785,11-06-11,2,0.82,0.7727,0.49
3786,11-06-11,2,0.82,0.7727,0.49
3787,11-06-11,2,0.8,0.7273,0.46
3788,11-06-11,2,0.74,0.6818,0.58
3789,11-06-11,2,0.72,0.6818,0.62
3790,11-06-11,2,0.7,0.6515,0.65
3791,11-06-11,2,0.68,0.6364,0.74
3792,11-06-11,2,0.66,0.6212,0.74
3793,11-06-11,2,0.66,0.6061,0.78
3794,11-06-11,2,0.66,0.6212,0.74
3795,12-06-11,2,0.66,0.6061,0.78
3796,12-06-11,2,0.64,0.5758,0.83
3797,12-06-11,2,0.64,0.5758,0.89
3798,12-06-11,2,0.64,0.5758,0.89
3799,12-06-11,2,0.62,0.5606,0.88
3800,12-06-11,2,0.62,0.5606,0.88
3801,12-06-11,2,0.62,0.5606,0.88
3802,12-06-11,2,0.64,0.5909,0.78
3803,12-06-11,2,0.7,0.6667,0.74
3804,12-06-11,2,0.72,0.6818,0.66
3805,12-06-11,2,0.76,0.7121,0.58
3806,12-06-11,2,0.78,0.7273,0.55
3807,12-06-11,2,0.82,0.7576,0.46
3808,12-06-11,2,0.78,0.7424,0.59
3809,12-06-11,2,0.82,0.7879,0.56
3810,12-06-11,2,0.8,0.7727,0.59
3811,12-06-11,2,0.68,0.6364,0.83
3812,12-06-11,2,0.68,0.6364,0.83
3813,12-06-11,2,0.7,0.6667,0.74
3814,12-06-11,2,0.7,0.6667,0.74
3815,12-06-11,2,0.66,0.6061,0.83
3816,12-06-11,2,0.66,0.6061,0.83
3817,12-06-11,2,0.64,0.5758,0.83
3818,12-06-11,2,0.64,0.5909,0.78
3819,13-06-11,2,0.64,0.5909,0.78
3820,13-06-11,2,0.64,0.6061,0.73
3821,13-06-11,2,0.62,0.5909,0.73
3822,13-06-11,2,0.6,0.6061,0.6
3823,13-06-11,2,0.56,0.5303,0.64
3824,13-06-11,2,0.54,0.5152,0.64
3825,13-06-11,2,0.54,0.5152,0.64
3826,13-06-11,2,0.56,0.5303,0.56
3827,13-06-11,2,0.58,0.5455,0.49
3828,13-06-11,2,0.62,0.6212,0.46
3829,13-06-11,2,0.64,0.6212,0.41
3830,13-06-11,2,0.66,0.6212,0.41
3831,13-06-11,2,0.66,0.6212,0.41
3832,13-06-11,2,0.7,0.6364,0.37
3833,13-06-11,2,0.7,0.6364,0.34
3834,13-06-11,2,0.7,0.6364,0.37
3835,13-06-11,2,0.7,0.6364,0.37
3836,13-06-11,2,0.7,0.6364,0.39
3837,13-06-11,2,0.7,0.6364,0.37
3838,13-06-11,2,0.66,0.6212,0.39
3839,13-06-11,2,0.64,0.6212,0.44
3840,13-06-11,2,0.64,0.6212,0.41
3841,13-06-11,2,0.62,0.6212,0.46
3842,13-06-11,2,0.62,0.6212,0.46
3843,14-06-11,2,0.6,0.6212,0.49
3844,14-06-11,2,0.6,0.6212,0.49
3845,14-06-11,2,0.6,0.6212,0.49
3846,14-06-11,2,0.58,0.5455,0.53
3847,14-06-11,2,0.54,0.5152,0.6
3848,14-06-11,2,0.54,0.5152,0.56
3849,14-06-11,2,0.54,0.5152,0.56
3850,14-06-11,2,0.56,0.5303,0.52
3851,14-06-11,2,0.58,0.5455,0.49
3852,14-06-11,2,0.62,0.6212,0.46
3853,14-06-11,2,0.62,0.6212,0.46
3854,14-06-11,2,0.64,0.6212,0.41
3855,14-06-11,2,0.64,0.6212,0.41
3856,14-06-11,2,0.64,0.6212,0.44
3857,14-06-11,2,0.64,0.6212,0.47
3858,14-06-11,2,0.64,0.6212,0.47
3859,14-06-11,2,0.68,0.6364,0.41
3860,14-06-11,2,0.64,0.6212,0.5
3861,14-06-11,2,0.62,0.6212,0.51
3862,14-06-11,2,0.64,0.6212,0.5
3863,14-06-11,2,0.6,0.6212,0.56
3864,14-06-11,2,0.6,0.6212,0.56
3865,14-06-11,2,0.58,0.5455,0.6
3866,14-06-11,2,0.56,0.5303,0.68
3867,15-06-11,2,0.56,0.5303,0.64
3868,15-06-11,2,0.54,0.5152,0.64
3869,15-06-11,2,0.52,0.5,0.63
3870,15-06-11,2,0.5,0.4848,0.68
3871,15-06-11,2,0.5,0.4848,0.63
3872,15-06-11,2,0.48,0.4697,0.67
3873,15-06-11,2,0.5,0.4848,0.63
3874,15-06-11,2,0.54,0.5152,0.6
3875,15-06-11,2,0.58,0.5455,0.53
3876,15-06-11,2,0.6,0.6212,0.49
3877,15-06-11,2,0.64,0.6212,0.47
3878,15-06-11,2,0.68,0.6364,0.36
3879,15-06-11,2,0.7,0.6364,0.34
3880,15-06-11,2,0.74,0.6515,0.28
3881,15-06-11,2,0.74,0.6515,0.28
3882,15-06-11,2,0.76,0.6667,0.27
3883,15-06-11,2,0.76,0.6667,0.27
3884,15-06-11,2,0.74,0.6515,0.28
3885,15-06-11,2,0.72,0.6515,0.32
3886,15-06-11,2,0.7,0.6364,0.37
3887,15-06-11,2,0.66,0.6212,0.44
3888,15-06-11,2,0.64,0.6212,0.47
3889,15-06-11,2,0.62,0.6212,0.5
3890,15-06-11,2,0.62,0.6212,0.53
3891,16-06-11,2,0.6,0.6212,0.56
3892,16-06-11,2,0.58,0.5455,0.6
3893,16-06-11,2,0.6,0.6212,0.56
3894,16-06-11,2,0.56,0.5303,0.73
3895,16-06-11,2,0.56,0.5303,0.68
3896,16-06-11,2,0.6,0.6061,0.64
3897,16-06-11,2,0.58,0.5455,0.73
3898,16-06-11,2,0.56,0.5303,0.78
3899,16-06-11,2,0.6,0.5909,0.69
